Timestamp,Reading,Inserting,Updating,Deleting,1 Simul. Reader,50 Simul. Reader,100 Simul. Reader,1 Simul. Task,50 Simul. Task,100 Simul. Task,1 Simul. Transaction,50 Simul. Transaction,100 Simul. Transaction
129.245,8.44e-05,9.66e-05,0.0001172,4.8e-05,4.88e-05,0.003108,0.0062846,6.42e-05,0.0038,0.006155,0.0008114,0.0336484,0.0802926
129.878,8.64e-05,8.94e-05,0.0001236,5.4e-05,5.5e-05,0.0031456,0.0061852,7.2e-05,0.0026918,0.0048314,0.0007744,0.035754,0.0723248
130.566,0.0001168,0.000112,0.0001346,5.62e-05,4.92e-05,0.003327,0.0062834,7.98e-05,0.0035162,0.007622,0.002276,0.044767,0.0689254
131.204,8.36e-05,8.72e-05,0.0001274,4.16e-05,4.66e-05,0.0031204,0.006355,6.98e-05,0.0028952,0.0050106,0.0007426,0.0354682,0.073135
132.115,0.0001072,0.0001054,0.0001226,4.7e-05,4.44e-05,0.0031112,0.0203514,9.08e-05,0.0054738,0.0156322,0.0008624,0.0457402,0.089904
133.032,0.0001068,0.0001032,0.0001326,5.8e-05,7.38e-05,0.0059354,0.0093114,8.64e-05,0.0028342,0.0057744,0.0008376,0.049794,0.107955
133.869,8.14e-05,7.26e-05,0.0001112,5.7e-05,5.9e-05,0.0033058,0.0062794,7.64e-05,0.0028404,0.0050486,0.0007152,0.0408368,0.107602
134.841,0.0001252,0.0001458,0.0001782,5.18e-05,5.78e-05,0.0077894,0.0182916,9.76e-05,0.004825,0.0085696,0.0011332,0.0494372,0.103181
135.78,8.68e-05,8.06e-05,0.0001404,7.26e-05,6.08e-05,0.0059928,0.014345,7.52e-05,0.0042408,0.0084034,0.001266,0.0539484,0.098801
136.754,9.56e-05,7.88e-05,0.0001234,6.8e-05,5.12e-05,0.0059956,0.0113286,0.0001144,0.0038582,0.0077762,0.0010552,0.0513256,0.112482
137.645,6.78e-05,6.7e-05,0.0001096,4.2e-05,5.02e-05,0.0055424,0.0114958,6.14e-05,0.0039314,0.0076388,0.0010482,0.0470376,0.10069
138.601,0.0001172,9.2e-05,0.0001494,6.98e-05,8.92e-05,0.0071754,0.0133212,8.6e-05,0.0053238,0.0104958,0.0012762,0.0537022,0.0988394
139.526,6.82e-05,7.5e-05,0.000137,4.82e-05,6.38e-05,0.0055906,0.0110036,5.8e-05,0.0039998,0.006675,0.001066,0.0491776,0.106438
140.454,7.68e-05,7.86e-05,0.00013,4.8e-05,4.54e-05,0.0053682,0.0116852,6.82e-05,0.0040082,0.0076692,0.0011804,0.046211,0.108738
141.337,7.64e-05,8.76e-05,0.0001352,4.56e-05,5.04e-05,0.0056088,0.0123316,9.32e-05,0.0045184,0.008305,0.0011218,0.0479334,0.0958878
142.286,8.62e-05,9.14e-05,0.0001312,4.76e-05,4.42e-05,0.006276,0.015508,0.0001258,0.0044024,0.0084996,0.0011676,0.049021,0.103866
143.254,8.92e-05,7.62e-05,0.000126,5.48e-05,5.36e-05,0.0061792,0.011231,7.54e-05,0.0047038,0.0089332,0.0011758,0.0586922,0.101768
144.208,6.62e-05,6.66e-05,0.0001094,3.82e-05,4.94e-05,0.0053036,0.0104794,8.5e-05,0.0043552,0.0072868,0.0010202,0.0470532,0.114516
145.223,9.4e-05,0.0001012,0.0001326,5.2e-05,5.5e-05,0.0057476,0.012038,9.42e-05,0.004295,0.0072752,0.0011712,0.0848548,0.0867804
145.933,0.000104,0.0001524,0.000201,7.48e-05,8.62e-05,0.0109842,0.0109534,7.52e-05,0.0038936,0.0081508,0.000866,0.0366892,0.069061
146.71,6.7e-05,6.66e-05,0.0001084,4.18e-05,4.56e-05,0.003204,0.0061834,5.8e-05,0.0027388,0.0049522,0.0006966,0.0347564,0.102148
147.317,8.56e-05,8.38e-05,0.0001322,5.26e-05,5.5e-05,0.0035818,0.0065942,6.32e-05,0.0026228,0.0050798,0.0007362,0.0342034,0.0678754
148.043,6.32e-05,7.14e-05,0.0001264,5.54e-05,5.14e-05,0.0031272,0.0059544,7.22e-05,0.0026132,0.0053814,0.0008978,0.0562504,0.0701246
148.79,8.28e-05,7.5e-05,0.000121,4.66e-05,5.86e-05,0.003386,0.0085164,0.0001156,0.0056208,0.009948,0.001141,0.034833,0.0850106
149.704,0.0001004,8.44e-05,0.0001162,4.88e-05,4.98e-05,0.0035182,0.0132112,5.74e-05,0.005641,0.0100352,0.0010062,0.0589776,0.0894008
150.31,7.54e-05,6.86e-05,0.0001134,4.68e-05,4.44e-05,0.0031156,0.0066364,6.92e-05,0.002619,0.0049028,0.0006896,0.0343942,0.068207
151.052,9.26e-05,6.34e-05,0.000109,4.36e-05,4.44e-05,0.0052736,0.0164062,7.96e-05,0.0041846,0.0077456,0.0008464,0.0445904,0.0684592
151.771,6.4e-05,7.28e-05,0.0001298,4.4e-05,4.44e-05,0.0031504,0.0065036,7.04e-05,0.0026096,0.0050976,0.0007364,0.0344682,0.0903132
152.428,0.0001008,8.78e-05,0.0001344,6.18e-05,5.28e-05,0.0048602,0.0062108,6.84e-05,0.0039894,0.0078088,0.0011814,0.0379446,0.0685126
153.226,8.12e-05,7.5e-05,0.000131,6.72e-05,6.92e-05,0.0031888,0.0066132,6.14e-05,0.0028052,0.0049476,0.0007802,0.034466,0.106095
153.967,7.82e-05,6.26e-05,0.0001252,5.9e-05,4.58e-05,0.0032,0.0065134,6.4e-05,0.002644,0.0048098,0.0007702,0.0374004,0.0918966
154.697,7.36e-05,7.92e-05,0.0001272,6.08e-05,6.52e-05,0.0057232,0.0117104,7.7e-05,0.0071158,0.0153648,0.0015458,0.0359006,0.067648
155.397,7.68e-05,6.28e-05,0.0001082,5.52e-05,4.96e-05,0.0031168,0.0061368,6.3e-05,0.0027058,0.0049806,0.0007526,0.0338166,0.0878084
156.285,9.2e-05,0.0001624,0.0002114,0.0001116,0.0001686,0.0068942,0.0122736,7.54e-05,0.0042582,0.0080764,0.001063,0.0683362,0.0753274
157.107,0.0001128,0.000102,0.000162,6.92e-05,7.76e-05,0.003368,0.0063814,7.7e-05,0.0027832,0.0053506,0.0008068,0.0457368,0.0988414
157.842,7.8e-05,7.92e-05,0.0001252,4.32e-05,6.18e-05,0.0034682,0.0064814,9.76e-05,0.0036496,0.0066204,0.0007322,0.0384964,0.086329
158.653,8.78e-05,0.0001288,0.000146,6.2e-05,4.56e-05,0.0055412,0.0199602,0.0001324,0.0041446,0.0054756,0.0007072,0.0364814,0.0889444
159.488,0.0001002,9.24e-05,0.0001342,4.58e-05,5.4e-05,0.0035512,0.0060928,5.26e-05,0.003557,0.005207,0.0007414,0.044024,0.102933
160.284,7.24e-05,7.84e-05,0.0002136,6.5e-05,5.96e-05,0.0073486,0.0122074,8.14e-05,0.0046186,0.0097972,0.0020442,0.044529,0.0775188
161.025,8.84e-05,8.04e-05,0.0001236,5.8e-05,5.44e-05,0.0032208,0.0061244,6.56e-05,0.0027862,0.004995,0.0007484,0.0365412,0.0930428
161.658,7e-05,8.34e-05,0.0001168,4.4e-05,5.14e-05,0.0032822,0.0064408,7.44e-05,0.0030466,0.0059148,0.0007204,0.0357618,0.0705742
162.376,8.34e-05,8.1e-05,0.0001244,5.6e-05,5.9e-05,0.003052,0.008687,7.66e-05,0.0036604,0.0052852,0.000782,0.0388308,0.0823932
163.025,6.36e-05,7.66e-05,0.0001156,5.88e-05,4.9e-05,0.0033232,0.0062598,7.74e-05,0.0026824,0.0050446,0.0007452,0.0368022,0.0742118
163.759,0.0001234,0.0001174,0.000243,9.48e-05,8.66e-05,0.0077658,0.0163794,8.02e-05,0.0041828,0.007051,0.0008864,0.0411086,0.0681006
164.524,6.5e-05,6.74e-05,0.0001164,4.56e-05,4.5e-05,0.0031626,0.0061938,6.16e-05,0.0027932,0.005402,0.0010016,0.0348472,0.0988412
165.148,8.94e-05,7.08e-05,0.0001288,5.3e-05,4.92e-05,0.0055826,0.006321,6.98e-05,0.0030468,0.0057706,0.0007566,0.0341614,0.0685116
165.895,7.8e-05,6.92e-05,0.0001134,5.02e-05,5.12e-05,0.0031984,0.0061172,5.76e-05,0.0028672,0.0052564,0.0007524,0.0400958,0.0901646
166.586,6.64e-05,8.14e-05,0.000127,4.86e-05,4.58e-05,0.0032448,0.0065278,6.44e-05,0.0027876,0.0051074,0.0007854,0.0347462,0.0842028
167.562,9.46e-05,0.000115,0.0001738,6.88e-05,6.38e-05,0.00576,0.0130806,9.74e-05,0.0055556,0.0080608,0.0008924,0.057412,0.103349
168.488,0.0003356,0.0001116,0.0001658,7.4e-05,6.36e-05,0.0036134,0.007096,0.000104,0.0029244,0.0052878,0.0007012,0.0507842,0.113608
169.41,5.68e-05,6.2e-05,0.0001148,4.86e-05,5.06e-05,0.0060094,0.0111806,0.0001148,0.0039586,0.0080092,0.001308,0.0493686,0.103682
170.431,9.7e-05,0.0001242,0.0001922,5e-05,6.66e-05,0.0096998,0.0166028,6.1e-05,0.0042444,0.0084352,0.0010778,0.0503212,0.112685
171.418,0.0001074,9.4e-05,0.0001528,7.38e-05,0.0001114,0.007743,0.01079,8.28e-05,0.0042938,0.0077162,0.0011798,0.0544036,0.11013
172.266,7.3e-05,8.36e-05,0.000122,4.38e-05,4.7e-05,0.0055724,0.009294,5.52e-05,0.0027252,0.0066854,0.0011844,0.046552,0.096845
173.155,8.44e-05,8.98e-05,0.0001314,4.62e-05,4.82e-05,0.0059198,0.0111422,5.56e-05,0.0047516,0.0125414,0.0008744,0.048147,0.0934698
174.073,8.24e-05,6.94e-05,0.00011,5.28e-05,4.48e-05,0.006409,0.0113996,7.6e-05,0.004646,0.0076392,0.0011878,0.0484718,0.102974
175.016,7.16e-05,6.68e-05,0.0001152,4.4e-05,4.56e-05,0.0062246,0.0109706,6.26e-05,0.0042664,0.008397,0.001115,0.0507478,0.106135
175.93,7.22e-05,6.8e-05,0.0001318,4.88e-05,5.46e-05,0.0056816,0.0103934,6.52e-05,0.0039714,0.0075188,0.0011382,0.046971,0.106369
176.883,9.24e-05,0.0001002,0.0001344,5.08e-05,4.56e-05,0.0055366,0.0108076,7.04e-05,0.004161,0.0121242,0.0021554,0.0594918,0.0953082
177.758,8.46e-05,9.1e-05,0.0001138,4.88e-05,5.38e-05,0.0055112,0.0100536,6.78e-05,0.003916,0.0071626,0.0011732,0.0521106,0.0942106
178.696,0.0001036,0.0001206,0.0001704,6.14e-05,5.06e-05,0.0055774,0.011941,8.18e-05,0.004421,0.0077732,0.0010556,0.0490728,0.106762
179.61,9.16e-05,9.96e-05,0.0001386,5.68e-05,5.94e-05,0.005698,0.011175,7.56e-05,0.0042524,0.0079488,0.0011334,0.0479316,0.103652
180.533,9.68e-05,8.64e-05,0.0001308,5.28e-05,5.18e-05,0.0055812,0.0110566,6.9e-05,0.00568,0.0120834,0.0009844,0.0480496,0.100229
181.519,0.0001022,0.0001042,0.0002052,6.56e-05,8.6e-05,0.0067584,0.0124166,0.0001024,0.004165,0.0089296,0.001173,0.0599986,0.102686
182.476,6.18e-05,6.02e-05,0.000102,3.52e-05,4.54e-05,0.0059194,0.0108636,8.62e-05,0.003699,0.0084106,0.001158,0.0482172,0.112173
183.357,9.84e-05,0.0001244,0.000193,8.44e-05,7.96e-05,0.0054368,0.012249,0.0001074,0.004693,0.009655,0.0010138,0.0503696,0.0917232
184.212,6.96e-05,6.86e-05,0.0001174,5.02e-05,4.94e-05,0.004629,0.0109138,6.72e-05,0.0038252,0.0069722,0.0010056,0.0482756,0.0944588
185.084,9.38e-05,8.5e-05,0.0001254,4.8e-05,6.12e-05,0.00599,0.0107966,0.0001062,0.0040536,0.0069226,0.0009442,0.045558,0.0992372
185.951,8.56e-05,8.4e-05,0.0001292,4.9e-05,5.18e-05,0.0053474,0.0109818,7.62e-05,0.0043912,0.0078256,0.0010454,0.0456084,0.0974534
186.855,0.0001228,0.0001228,0.0001332,6.36e-05,5.7e-05,0.007254,0.0126056,8.74e-05,0.0047654,0.0087418,0.0012098,0.048952,0.0962324
187.829,0.0001048,9.44e-05,0.000125,4.88e-05,4.46e-05,0.0054816,0.010581,7.48e-05,0.0040866,0.0094114,0.0012738,0.055013,0.107857
188.783,0.0001348,0.0001012,0.000155,5e-05,4.82e-05,0.0063906,0.0127838,0.0001064,0.0038782,0.0090366,0.0010108,0.0529204,0.103887
189.873,9.06e-05,8.44e-05,0.0001234,4.44e-05,5.52e-05,0.0055386,0.0102958,9.36e-05,0.004222,0.0082406,0.0010502,0.0830186,0.104711
190.561,7.36e-05,8.36e-05,0.0001224,4.5e-05,5.02e-05,0.00344,0.0069092,7.14e-05,0.0029046,0.006417,0.000906,0.0390812,0.0769816
191.342,8.74e-05,0.000121,0.0002122,7.72e-05,7.8e-05,0.0072486,0.0133956,6.66e-05,0.0031744,0.0055098,0.0007532,0.0531342,0.0718404
192.06,6.2e-05,6.66e-05,0.000123,5.46e-05,5.06e-05,0.0034036,0.0069124,5.4e-05,0.0033028,0.0054356,0.000832,0.03629,0.0865886
192.837,0.0001012,8.5e-05,0.0001852,6e-05,6.12e-05,0.0103432,0.0163562,9.08e-05,0.0043098,0.0082294,0.0008594,0.0441658,0.0702224
193.691,0.000629,8.94e-05,0.0001276,5.18e-05,4.78e-05,0.0033494,0.0061884,7.06e-05,0.0028142,0.0053756,0.0007604,0.0409476,0.109924
194.427,9.82e-05,0.0001098,0.0001444,5.98e-05,6.44e-05,0.003498,0.0067092,6.2e-05,0.0029066,0.00547,0.000813,0.0368178,0.0900838
195.416,0.000134,0.0001386,0.0001814,6.42e-05,8.18e-05,0.0042326,0.013545,7.92e-05,0.0048648,0.0107626,0.0011622,0.0612086,0.100823
196.042,9.52e-05,8.18e-05,0.0001346,4.52e-05,5.44e-05,0.0033868,0.0068914,7.72e-05,0.002713,0.0053778,0.0008092,0.0360252,0.0692558
196.845,8.72e-05,7.5e-05,0.000121,5.1e-05,5.74e-05,0.0074174,0.0120022,9.94e-05,0.0043782,0.0061574,0.0007756,0.0586306,0.07031
197.568,7.76e-05,7.48e-05,0.000121,4.8e-05,4.66e-05,0.0031582,0.0062782,7.38e-05,0.0029512,0.0051628,0.000693,0.0359732,0.0895604
198.241,0.0001044,9.42e-05,0.000136,4.38e-05,4.9e-05,0.0034504,0.009106,6.14e-05,0.0027678,0.005383,0.000746,0.0354168,0.0767358
199.058,8.54e-05,9.98e-05,0.000139,6.66e-05,6.68e-05,0.0036432,0.0071164,7.02e-05,0.0031832,0.005521,0.0007696,0.0493752,0.0929642
199.803,8.74e-05,8.44e-05,0.0001294,4.68e-05,4.56e-05,0.0033404,0.0065564,7.24e-05,0.00316,0.006291,0.0007878,0.037192,0.0908488
200.567,8.9e-05,9.2e-05,0.0001318,7.04e-05,6.38e-05,0.0066022,0.0111624,9.04e-05,0.0110546,0.0099064,0.0008674,0.0445572,0.0675298
201.382,8.62e-05,7.38e-05,0.0001104,4.08e-05,4.44e-05,0.003338,0.0065482,7.1e-05,0.002866,0.0051752,0.0007956,0.0362144,0.107439
202.039,7.88e-05,7.82e-05,0.0001218,4.56e-05,4.74e-05,0.0038434,0.0064692,6.54e-05,0.0026588,0.0052112,0.0007574,0.0340912,0.0775248
202.886,8.2e-05,7.14e-05,0.000119,4.14e-05,4.5e-05,0.0052282,0.0063862,6.6e-05,0.0027406,0.007387,0.002483,0.045019,0.099195
203.778,0.0001192,0.0001132,0.0001658,6.42e-05,5.58e-05,0.0032078,0.0071814,6.98e-05,0.0052764,0.0069524,0.0008872,0.0392072,0.114763
204.729,7.14e-05,7.76e-05,0.0001206,4.12e-05,4.88e-05,0.005422,0.0085986,6.8e-05,0.0028816,0.0077408,0.001182,0.049009,0.114399
205.705,9.2e-05,8.96e-05,0.0001144,4.08e-05,5.38e-05,0.0060082,0.0105892,6.74e-05,0.0047266,0.0084544,0.0009932,0.05773,0.105863
206.604,0.000114,0.000145,0.0001438,5.58e-05,4.66e-05,0.0055146,0.0118374,0.0001316,0.0043924,0.0072826,0.0011526,0.0465988,0.102008
207.46,0.0001568,0.0001586,0.0002026,5.06e-05,5.4e-05,0.0061958,0.0110792,9.2e-05,0.0042724,0.0077706,0.0010012,0.0463558,0.0934378
208.38,0.0001066,9.48e-05,0.0001368,4.74e-05,5.6e-05,0.0057184,0.0103752,6.22e-05,0.0043946,0.0092806,0.0010474,0.0522088,0.100018
209.293,9.54e-05,7.06e-05,0.0001222,4.7e-05,4.48e-05,0.0061334,0.0128726,0.0001166,0.004218,0.0078794,0.0010852,0.046137,0.103315
210.24,8.7e-05,7.5e-05,0.0001228,4.6e-05,5.7e-05,0.0054354,0.0101734,8.48e-05,0.0041086,0.0069338,0.001085,0.048868,0.111797
211.128,0.0001088,8.9e-05,0.0001372,4.02e-05,4.64e-05,0.0054182,0.0111648,6.74e-05,0.0044394,0.0082522,0.0011442,0.0491396,0.0971588
212.065,9.76e-05,7.72e-05,0.0001236,4e-05,4.48e-05,0.0068048,0.0126014,8.86e-05,0.0042678,0.0085136,0.0011776,0.0579642,0.0951486
213.014,8.48e-05,7.66e-05,0.0001136,4.48e-05,5.7e-05,0.0062222,0.010513,5.9e-05,0.0045122,0.0082938,0.001076,0.0534556,0.104892
213.995,8.6e-05,8.98e-05,0.000122,4.5e-05,5.82e-05,0.006585,0.0117742,6.38e-05,0.0038838,0.0083412,0.0011462,0.0480042,0.115616
214.957,8.5e-05,7.1e-05,0.0001112,4.6e-05,4.84e-05,0.006164,0.0123164,8.18e-05,0.0045988,0.0079884,0.001261,0.05041,0.108808
215.911,9.5e-05,8.6e-05,0.0001288,4.48e-05,6.92e-05,0.006577,0.011082,7.9e-05,0.0048774,0.0083374,0.0011668,0.0485856,0.109344
216.991,0.0001536,0.0001086,0.0001564,5.62e-05,5.86e-05,0.0051392,0.0109438,7.48e-05,0.004067,0.0068442,0.0009622,0.0487146,0.138148
217.718,0.0001636,0.000155,0.0003118,6.74e-05,5.7e-05,0.0111292,0.0126512,5.84e-05,0.0035272,0.0062144,0.0007904,0.0381176,0.0714328
218.619,8e-05,7.24e-05,0.0001406,4.7e-05,4.74e-05,0.0032108,0.0065582,6.5e-05,0.0027738,0.0054592,0.0007462,0.0377578,0.122865
219.328,9.3e-05,9.38e-05,0.0001494,6.12e-05,5.96e-05,0.0086802,0.015811,8.42e-05,0.0030042,0.0053366,0.0007486,0.0344602,0.0728384
220.097,0.0001178,8.4e-05,0.0001544,7.04e-05,7.02e-05,0.003337,0.006748,5.64e-05,0.002742,0.0048522,0.0007494,0.0386992,0.0957556
220.741,0.0001118,8.72e-05,0.0001146,5.32e-05,5.68e-05,0.0037594,0.0069254,6.22e-05,0.0028798,0.0057074,0.0007672,0.038513,0.0693274
221.513,7.66e-05,6.48e-05,0.0001106,3.92e-05,4.42e-05,0.003368,0.0064592,5.82e-05,0.002802,0.0052588,0.000767,0.0367448,0.098292
222.165,8.6e-05,6.48e-05,0.0001074,3.64e-05,4.66e-05,0.0035142,0.006465,5.62e-05,0.0028706,0.0068336,0.0007234,0.0362428,0.0729034
222.938,6.98e-05,7.32e-05,0.000117,4.5e-05,4.72e-05,0.003258,0.0065078,6.5e-05,0.002701,0.0055922,0.0013734,0.059635,0.074823
223.741,8.9e-05,7.48e-05,0.0001158,5.14e-05,4.48e-05,0.003158,0.0063468,5.9e-05,0.002799,0.0057894,0.000751,0.0387752,0.102098
224.376,0.0001132,7.24e-05,0.0001392,6.7e-05,7.82e-05,0.0046426,0.006591,6.48e-05,0.0028712,0.0053296,0.0007264,0.0350558,0.0708358
225.228,7.76e-05,6.32e-05,0.0001122,4.26e-05,6.42e-05,0.003292,0.0064098,7.9e-05,0.002877,0.0053314,0.0007154,0.0508608,0.100146
225.951,0.000104,9.96e-05,0.00013,4.96e-05,6.64e-05,0.0031782,0.0063114,7.38e-05,0.0028582,0.006884,0.0011544,0.038889,0.0843308
226.672,0.000103,9.6e-05,0.0001686,5.18e-05,5.56e-05,0.0056158,0.0074472,6.42e-05,0.0049422,0.0145918,0.001266,0.044043,0.0652742
227.467,7.78e-05,8.94e-05,0.000142,5.96e-05,5.2e-05,0.0033618,0.0065542,7.44e-05,0.0027352,0.005158,0.00077,0.0342052,0.105344
228.11,0.0001164,7.96e-05,0.0001334,5.22e-05,5.28e-05,0.0061454,0.0081244,7.34e-05,0.002963,0.0052248,0.000763,0.0350824,0.069449
229.04,8.2e-05,6.84e-05,0.000112,4.34e-05,4.62e-05,0.0030658,0.0064284,8.08e-05,0.0027314,0.0051034,0.0007612,0.0475004,0.119542
229.785,0.0001164,0.0001474,0.0002216,0.0003572,0.0002148,0.008128,0.0144398,0.0001288,0.0038248,0.0063004,0.0007974,0.034947,0.0788218
230.804,7.8e-05,7.26e-05,0.0001194,5.46e-05,4.82e-05,0.0064388,0.0407774,0.0001086,0.0046516,0.0065174,0.000752,0.0415078,0.102316
231.425,8.24e-05,7.16e-05,0.0001246,5.02e-05,4.42e-05,0.0032232,0.0062542,6.68e-05,0.0026846,0.0050488,0.000755,0.0355208,0.0698558
232.128,6.4e-05,0.0006272,0.0001218,4.5e-05,8.7e-05,0.0068172,0.015751,0.000119,0.003084,0.0050094,0.0007682,0.0378206,0.0699422
232.902,6.94e-05,6.54e-05,0.0001132,5.18e-05,4.44e-05,0.0038574,0.0061204,6.26e-05,0.0033282,0.005725,0.0007672,0.0360634,0.0982048
233.638,0.0001064,8.86e-05,0.0001146,5e-05,6.42e-05,0.0042934,0.0066616,6.42e-05,0.0030214,0.0054446,0.000759,0.0373686,0.0886492
234.445,9.08e-05,7.6e-05,0.0001268,5.94e-05,4.58e-05,0.0031272,0.0063642,7.04e-05,0.0028616,0.0084994,0.0007884,0.0393142,0.0995872
235.09,7.52e-05,8.56e-05,0.000115,4.62e-05,4.46e-05,0.003259,0.0063236,6.52e-05,0.0027536,0.0050306,0.0007868,0.0357428,0.0744364
235.806,0.0001156,0.000121,0.0002686,9.48e-05,6.2e-05,0.0067656,0.0166304,0.0001258,0.0057256,0.0054804,0.0007782,0.037717,0.0687076
236.604,0.000111,7.24e-05,0.0001122,4.64e-05,5.52e-05,0.0033808,0.0064582,5.72e-05,0.002797,0.0052072,0.0006914,0.0381134,0.102136
237.278,8.32e-05,8.08e-05,0.0001316,4.86e-05,5.62e-05,0.0033924,0.0060806,5.44e-05,0.0029286,0.0051854,0.0007806,0.0367878,0.0788242
238.081,0.000108,9.88e-05,0.0001296,4.74e-05,5.14e-05,0.0030672,0.0062356,7.66e-05,0.0026456,0.005886,0.0012262,0.045425,0.0953148
238.779,0.0001052,7.7e-05,0.0001194,5.42e-05,4.64e-05,0.003293,0.0066382,7.08e-05,0.0027886,0.0053736,0.0007928,0.0397368,0.0801682
239.725,8.58e-05,8.96e-05,0.0001332,5.16e-05,6.26e-05,0.0053226,0.0066816,7.12e-05,0.003109,0.005584,0.0009748,0.0647112,0.101894
240.369,8.02e-05,6.72e-05,0.000112,4.02e-05,6.4e-05,0.0033446,0.0065262,6.62e-05,0.002796,0.005166,0.000745,0.040019,0.0693098
241.128,6.06e-05,7.7e-05,0.0001212,4.52e-05,5.64e-05,0.0031656,0.0062524,5.76e-05,0.0027388,0.005011,0.0008222,0.0599608,0.073136
241.942,7.06e-05,7.04e-05,0.0001108,4.1e-05,4.44e-05,0.0031898,0.0063744,5.78e-05,0.0030138,0.0053376,0.0008632,0.0375106,0.10568
242.981,0.0001042,8.68e-05,0.0001802,5.56e-05,7.36e-05,0.0051998,0.0109366,7.34e-05,0.004315,0.0064752,0.000855,0.0423974,0.136714
243.815,0.0001728,9.46e-05,0.000161,7.94e-05,7.14e-05,0.0065528,0.0141716,9.42e-05,0.008902,0.0120106,0.0008154,0.0464826,0.0765654
244.764,8.78e-05,7.86e-05,0.00012,3.8e-05,5.64e-05,0.0036866,0.007307,7.82e-05,0.0043688,0.0083166,0.0010222,0.050524,0.113799
245.702,9.46e-05,7.8e-05,0.000124,4.82e-05,5.22e-05,0.0035668,0.0102074,6.3e-05,0.004555,0.0079166,0.0011914,0.0463612,0.112908
246.627,0.000118,9.02e-05,0.0001346,5e-05,6.1e-05,0.00573,0.0108824,6.28e-05,0.004515,0.007406,0.0009998,0.046418,0.108049
247.515,7.84e-05,7.02e-05,0.0001202,4.52e-05,5.6e-05,0.0055178,0.0149694,6.58e-05,0.0043508,0.0080912,0.001059,0.0480304,0.0947308
248.532,0.0001116,7.52e-05,0.000137,4.54e-05,4.58e-05,0.0056586,0.010461,7.18e-05,0.0041566,0.007322,0.001068,0.055928,0.117848
249.354,0.0001262,8.8e-05,0.0004486,5.6e-05,4.62e-05,0.0050294,0.0110984,8.04e-05,0.0038982,0.007307,0.0010498,0.0464424,0.0884704
250.307,8.08e-05,7.22e-05,0.0001216,5.36e-05,4.58e-05,0.0055812,0.010299,7.88e-05,0.0036326,0.0079644,0.0010648,0.0569212,0.104281
251.111,7.2e-05,7.96e-05,9.88e-05,3.62e-05,4.24e-05,0.0030288,0.0061712,5.58e-05,0.0030136,0.007749,0.000764,0.0442826,0.0950648
252.043,8.78e-05,7.14e-05,0.0001208,4.4e-05,6.2e-05,0.004811,0.0084272,6.1e-05,0.0033152,0.0091976,0.0012434,0.0539476,0.104581
253.032,7.58e-05,8.86e-05,0.0001268,4.94e-05,5.6e-05,0.0072384,0.0125612,7.7e-05,0.0045144,0.0091986,0.0012988,0.0519666,0.109914
254.011,0.0001194,0.0001166,0.0002008,7.74e-05,9.36e-05,0.00656,0.0126006,6.34e-05,0.0042912,0.008224,0.0011116,0.0481698,0.113734
255.361,0.0001434,0.0001184,0.000209,8.12e-05,7.66e-05,0.0096706,0.0145278,0.0001076,0.0060926,0.0106722,0.0014418,0.0763736,0.150168
256.835,0.0001316,0.0001194,0.0001906,8.82e-05,0.0001292,0.0101704,0.0192144,0.0001154,0.0067844,0.0124972,0.0025616,0.0791654,0.16305
258.293,0.00013,0.0001534,0.0001974,7.44e-05,8.48e-05,0.0082422,0.017538,8.72e-05,0.006742,0.012106,0.0014846,0.0729234,0.171402
259.654,0.0001712,0.0001536,0.000215,9.66e-05,8.74e-05,0.0099476,0.0168844,0.0001118,0.0069406,0.0121736,0.001683,0.0743438,0.148814
261.062,0.0001582,0.0001376,0.0001974,9.56e-05,0.0001104,0.0097112,0.0146854,0.0001058,0.0044754,0.0094248,0.0020122,0.0773462,0.162479
262.481,0.000205,0.0001412,0.0002078,7.98e-05,0.0005638,0.0092148,0.0182016,0.0001142,0.0067184,0.0133828,0.0018896,0.0803912,0.152277
263.943,9.96e-05,0.0001118,0.0001692,6.38e-05,7.22e-05,0.0097264,0.0195028,0.0001272,0.0071212,0.0135206,0.0021148,0.0799964,0.159171
265.261,0.0001386,0.0001466,0.0002322,8.76e-05,0.0001238,0.0094398,0.017,9e-05,0.0060442,0.0127374,0.0016324,0.0736502,0.141666
266.562,0.0001178,0.000109,0.0001696,7.82e-05,8.24e-05,0.0076938,0.0178726,0.000153,0.0062696,0.0126194,0.0018794,0.06704,0.145562
267.982,0.0001222,0.0001182,0.0001998,7.3e-05,9.14e-05,0.0096442,0.0187466,0.0001086,0.0066742,0.0131542,0.0018182,0.070605,0.162253
269.398,0.0001218,0.0001156,0.0002186,8.3e-05,8.32e-05,0.0084808,0.0170912,0.000108,0.0061138,0.0114396,0.0015314,0.0757446,0.161484
270.771,0.0001302,0.0001288,0.0002288,6.84e-05,9.58e-05,0.0090648,0.0171204,0.0001314,0.0063416,0.0115512,0.0016946,0.069998,0.15752
272.157,0.0001314,0.000112,0.0001698,6.92e-05,8.44e-05,0.0084728,0.0161942,0.0001174,0.0058206,0.011976,0.0014078,0.0706284,0.161552
273.558,0.000152,0.0001438,0.0002074,0.0001076,9.02e-05,0.0092116,0.0185834,0.0001,0.0060232,0.0122864,0.0014914,0.0774168,0.153842
